学生姓名,课程类型,教师,课程序号,上课日期,中文星期,西班牙语星期,英语星期,西班牙时间,学生当地时间,时差,课时计算,当日学习内容,页数,教师反馈
Nina145,小组课,Alba,L001925,2026/01/11,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,1,课堂参与积极
Liam_391（教务）,小组课,Alba,L001926,2026/01/18,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,12,课堂参与积极
Sarah_148,班课,Alba,L001926,01/18/2026,周日,domingo,Sunday,18:00,12:00,-6h,1.0,口语,2,课堂参与积极
Jack_418,小组课,Alba,L001926,2026-01-18,周日,domingo,Sunday,18:00,04:00,+10h,1.0,语法,13,课堂参与积极
David_200,小组课,Alba,L001926,01/18/2026,周日,domingo,Sunday,18:00,17:00,-1h,1.0,口语,13,课堂参与积极
Nina145,小组课,Alba,L001926,2026-01-18,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,4,课堂参与积极
Liam_391,小组课,Alba,L001927,2026年1月25日,周日,domingo,Sunday,18:00,09:00,-9h,1.67,语法,12,语法掌握一般
Sarah_148（教务）,小组课,Alba,L001927,01/25/2026,周日,domingo,Sunday,18:00,12:00,-6h,1.67,复习,7,语法掌握一般
Jack418,小组课,Alba,L001927,2026/01/25,周日,domingo,Sunday,18:00,04:00,+10h,1.67,听力,14,语法掌握一般
David_200,小组课,Alba,L001927,2026-01-25,周日,domingo,Sunday,18:00,17:00,-1h,1.67,口语,11,语法掌握一般
Nina_145,班课,Alba,L001927,2026年1月25日,周日,domingo,Sunday,18:00,09:00,-9h,1.67,阅读,10,语法掌握一般
Liam_391,班课,Alba,L001928,2026-02-01,周日,domingo,Sunday,18:00,10:00,-8h,1.67,口语,13,完成本节内容
Sarah_148,班课,Alba,L001928,02/01/2026,周日,domingo,Sunday,18:00,12:00,-6h,1.67,口语,3,完成本节内容
Jack_418,班课,Alba,L001928,2026年2月1日,周日,domingo,Sunday,18:00,04:00,+10h,1.67,听力,3,完成本节内容
David_200,班课,Alba,L001928,02/01/2026,周日,domingo,Sunday,18:00,17:00,-1h,1.67,听力,11,完成本节内容
Nina_145,班课,Alba,L001928,2026-02-01,周日,domingo,Sunday,18:00,09:00,-9h,1.67,口语,14,完成本节内容
Liam_391,班课,Alba（教务）,L001929,2026-02-08,周日,domingo,Sunday,18:00,09:00,-9h,1.0,阅读,12,完成本节内容
Sarah_148,班课,Alba,L001929,2026-02-08,周日,domingo,Sunday,18:00,12:00,-6h,1.0,语法,6,完成本节内容
Jack418,小组课,Alba,L001929,2026-02-08,周日,domingo,Sunday,18:00,04:00,+10h,1.0,语法,10,完成本节内容
David_200,小组课,Alba（教务）,L001929,02/08/2026,周日,domingo,Sunday,18:00,17:00,-1h,1.0,语法,12,完成本节内容
Nina_145,班课,Alba,L001929,02/08/2026,周日,domingo,Sunday,18:00,09:00,-9h,1.0,口语,6,完成本节内容
Liam_391,班课,Alba,L001930,2026/02/15,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,9,语法掌握一般
Sarah148,班课,Alba,L001930,2026年2月15日,周日,domingo,Sunday,18:00,12:00,-6h,1.0,阅读,12,语法掌握一般
Jack_418,小组课,Alba,L001930,02/15/2026,周日,domingo,Sunday,18:00,04:00,+10h,1.0,复习,11,语法掌握一般
David_200,班课,Alba,L001930,2026/02/15,周日,domingo,Sunday,18:00,17:00,-1h,1.0,阅读,1,语法掌握一般
Nina_145,班课,Alba,L001930,2026/02/15,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,4,语法掌握一般
Liam_391,班课,Alba,L001931,2026年2月22日,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,8,语法掌握一般
Sarah_148,小组课,Alba,L001931,2026/02/22,周日,domingo,Sunday,18:00,12:00,-6h,1.0,口语,12,语法掌握一般
Jack_418,小组课,Alba,L001931,2026年2月22日,周日,domingo,Sunday,18:00,04:00,+10h,1.0,复习,6,语法掌握一般
David_200,班课,Alba,L001931,2026/02/22,周日,domingo,Sunday,18:00,17:00,-1h,1.0,语法,5,语法掌握一般
Nina_145,小组课,Alba,L001931,2026-02-22,周日,domingo,Sunday,18:00,09:00,-9h,1.0,口语,7,语法掌握一般
Liam_391,小组课,Alba（教务）,L001932,2026/03/01,周日,domingo,Sunday,18:00,09:00,-9h,1.67,听力,9,
Sarah148,班课,Alba,L001932,2026-03-01,周日,domingo,Sunday,18:00,12:00,-6h,1.67,阅读,5,
Jack418,班课,Alba（教务）,L001932,2026-03-01,周日,domingo,Sunday,18:00,04:00,+10h,1.67,口语,10,
David_200,班课,Alba,L001932,2026/03/01,周日,domingo,Sunday,18:00,17:00,-1h,1.67,语法,3,
Nina_145,班课,Alba,L001932,2026-03-01,周日,domingo,Sunday,18:00,09:00,-9h,1.67,语法,12,
Liam_391,班课,Alba,L001933,2026年3月8日,周日,domingo,Sunday,18:00,10:00,-8h,1.5,阅读,13,课堂参与积极
Sarah_148,小组课,Alba,L001933,2026-03-08,周日,domingo,Sunday,18:00,13:00,-5h,1.5,复习,3,课堂参与积极
Jack_418,班课,Alba,L001933,2026/03/08,周日,domingo,Sunday,18:00,05:00,+11h,1.5,听力,10,课堂参与积极
David_200,小组课,Alba（教务）,L001933,2026/03/08,周日,domingo,Sunday,18:00,17:00,-1h,1.5,阅读,1,课堂参与积极
Nina_145,小组课,Alba,L001933,2026/03/08,周日,domingo,Sunday,18:00,10:00,-8h,1.5,阅读,10,课堂参与积极
Liam391,小组课,Alba,L001934,2026/03/15,周日,domingo,Sunday,18:00,10:00,-8h,1.0,阅读,10,课堂参与积极
Sarah_148,小组课,Alba,L001934,2026-03-15,周日,domingo,Sunday,18:00,13:00,-5h,1.0,语法,4,课堂参与积极
Jack_418（教务）,班课,Alba,L001934,2026-03-15,周日,domingo,Sunday,18:00,04:00,+10h,1.0,听力,13,课堂参与积极
David_200,班课,Alba,L001934,2026-03-15,周日,domingo,Sunday,18:00,17:00,-1h,1.0,语法,7,课堂参与积极
Nina145,班课,Alba（教务）,L001934,2026-03-15,周日,domingo,Sunday,18:00,10:00,-8h,1.0,阅读,11,课堂参与积极
Liam391,小组课,Alba,L001935,2026-03-22,周日,domingo,Sunday,18:00,10:00,-8h,1.0,听力,4,需要加强口语练习
Sarah_148,小组课,Alba,L001935,03/22/2026,周日,domingo,Sunday,18:00,13:00,-5h,1.0,语法,5,需要加强口语练习
Jack_418,班课,Alba,L001935,03/22/2026,周日,domingo,Sunday,18:00,04:00,+10h,1.0,复习,7,需要加强口语练习
David_200,班课,Alba,L001935,2026/03/22,周日,domingo,Sunday,18:00,17:00,-1h,1.0,阅读,13,需要加强口语练习
Nina_145（教务）,小组课,Alba（教务）,L001935,2026-03-22,周日,domingo,Sunday,18:00,10:00,-8h,1.0,复习,8,需要加强口语练习
Liam_391,班课,Alba,L001936,03/29/2026,周日,domingo,Sunday,18:00,10:00,-8h,1.0,口语,14,需要加强口语练习
Sarah_148（教务）,班课,Alba（教务）,L001936,2026-03-29,周日,domingo,Sunday,18:00,12:00,-6h,1.0,复习,7,需要加强口语练习
Jack_418,班课,Alba,L001936,2026年3月29日,周日,domingo,Sunday,18:00,03:00,+9h,1.0,口语,3,需要加强口语练习
David_200,小组课,Alba,L001936,2026-03-29,周日,domingo,Sunday,18:00,17:00,-1h,1.0,口语,9,需要加强口语练习
Nina_145,小组课,Alba,L001936,2026年3月29日,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,2,需要加强口语练习
Liam_391（教务）,小组课,Alba,L001937,2026/04/05,周日,domingo,Sunday,18:00,09:00,-9h,1.67,语法,12,课堂参与积极
Sarah_148,班课,Alba,L001937,2026年4月5日,周日,domingo,Sunday,18:00,12:00,-6h,1.67,听力,4,课堂参与积极
Jack_418,班课,Alba,L001937,2026-04-05,周日,domingo,Sunday,18:00,02:00,+8h,1.67,阅读,1,课堂参与积极
David200,班课,Alba,L001937,2026-04-05,周日,domingo,Sunday,18:00,17:00,-1h,1.67,听力,12,课堂参与积极
Nina_145,小组课,Alba,L001937,2026/04/05,周日,domingo,Sunday,18:00,09:00,-9h,1.67,听力,6,课堂参与积极
Liam_391（教务）,小组课,Alba,L001938,04/12/2026,周日,domingo,Sunday,18:00,09:00,-9h,1.67,复习,8,语法掌握一般
Sarah_148,班课,Alba,L001938,2026-04-12,周日,domingo,Sunday,18:00,12:00,-6h,1.67,复习,4,语法掌握一般
Jack_418,小组课,Alba,L001938,2026年4月12日,周日,domingo,Sunday,18:00,03:00,+9h,1.67,语法,9,语法掌握一般
David_200,班课,Alba,L001938,2026/04/12,周日,domingo,Sunday,18:00,17:00,-1h,1.67,语法,1,语法掌握一般
Nina145,班课,Alba,L001938,2026年4月12日,周日,domingo,Sunday,18:00,09:00,-9h,1.67,口语,2,语法掌握一般
Liam_391,小组课,Alba,L001939,2026年4月19日,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,11,语法掌握一般
Sarah_148,班课,Alba,L001939,2026-04-19,周日,domingo,Sunday,18:00,12:00,-6h,1.0,听力,6,语法掌握一般
Jack_418,班课,Alba,L001939,2026-04-19,周日,domingo,Sunday,18:00,01:00,+7h,1.0,复习,5,语法掌握一般
David_200,小组课,Alba,L001939,04/19/2026,周日,domingo,Sunday,18:00,17:00,-1h,1.0,口语,11,语法掌握一般
Nina_145,小组课,Alba,L001939,04/19/2026,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,2,语法掌握一般
Liam_391（教务）,小组课,Alba（教务）,L001940,04/26/2026,周日,domingo,Sunday,18:00,09:00,-9h,1.0,口语,9,
Sarah_148,班课,Alba,L001940,2026/04/26,周日,domingo,Sunday,18:00,12:00,-6h,1.0,语法,9,
Jack418,班课,Alba（教务）,L001940,04/26/2026,周日,domingo,Sunday,18:00,02:00,+8h,1.0,复习,6,
David_200,班课,Alba,L001940,2026年4月26日,周日,domingo,Sunday,18:00,17:00,-1h,1.0,阅读,13,
Nina_145,班课,Alba,L001940,04/26/2026,周日,domingo,Sunday,18:00,09:00,-9h,1.0,复习,8,
Liam_391,班课,Alba,L001941,2026/05/03,周日,domingo,Sunday,18:00,09:00,-9h,1.5,阅读,10,完成本节内容
Sarah_148,小组课,Alba,L001941,2026年5月3日,周日,domingo,Sunday,18:00,12:00,-6h,1.5,语法,10,完成本节内容
Jack_418,班课,Alba,L001941,2026-05-03,周日,domingo,Sunday,18:00,02:00,+8h,1.5,口语,3,完成本节内容
David_200,班课,Alba,L001941,2026-05-03,周日,domingo,Sunday,18:00,17:00,-1h,1.5,语法,11,完成本节内容
Nina145,班课,Alba,L001941,2026/05/03,周日,domingo,Sunday,18:00,09:00,-9h,1.5,口语,13,完成本节内容
Liam_391,班课,Alba,L001942,2026-05-10,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,9,
Sarah_148,班课,Alba,L001942,2026/05/10,周日,domingo,Sunday,18:00,12:00,-6h,1.0,口语,2,
Jack_418,小组课,Alba,L001942,2026-05-10,周日,domingo,Sunday,18:00,02:00,+8h,1.0,听力,10,
David_200（教务）,小组课,Alba,L001942,2026-05-10,周日,domingo,Sunday,18:00,17:00,-1h,1.0,口语,2,
Nina_145,班课,Alba,L001942,2026/05/10,周日,domingo,Sunday,18:00,09:00,-9h,1.0,阅读,10,
Liam_391（教务）,班课,Alba,L001943,2026/05/17,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,12,完成本节内容
Sarah148,班课,Alba,L001943,2026-05-17,周日,domingo,Sunday,18:00,12:00,-6h,1.0,语法,3,完成本节内容
Jack_418,小组课,Alba,L001943,2026-05-17,周日,domingo,Sunday,18:00,02:00,+8h,1.0,复习,8,完成本节内容
David200,班课,Alba,L001943,2026-05-17,周日,domingo,Sunday,18:00,17:00,-1h,1.0,语法,7,完成本节内容
Nina_145,班课,Alba,L001943,2026-05-17,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,12,完成本节内容
Liam_391,班课,Alba,L001944,2026-05-24,周日,domingo,Sunday,18:00,09:00,-9h,1.0,复习,7,课堂参与积极
Sarah_148,小组课,Alba,L001944,2026-05-24,周日,domingo,Sunday,18:00,12:00,-6h,1.0,语法,10,课堂参与积极
Jack_418,小组课,Alba,L001944,05/24/2026,周日,domingo,Sunday,18:00,01:00,+7h,1.0,语法,13,课堂参与积极
David_200,小组课,Alba,L001944,2026-05-24,周日,domingo,Sunday,18:00,17:00,-1h,1.0,口语,3,课堂参与积极
Nina_145,班课,Alba,L001944,2026-05-24,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,2,课堂参与积极
Liam_391,小组课,Alba,L001945,2026/05/31,周日,domingo,Sunday,18:00,09:00,-9h,1.0,口语,10,需要加强口语练习
Sarah_148,班课,Alba,L001945,2026/05/31,周日,domingo,Sunday,18:00,12:00,-6h,1.0,口语,6,需要加强口语练习
Jack_418,小组课,Alba（教务）,L001945,2026-05-31,周日,domingo,Sunday,18:00,03:00,+9h,1.0,语法,1,需要加强口语练习
David200,班课,Alba,L001945,2026/05/31,周日,domingo,Sunday,18:00,17:00,-1h,1.0,阅读,2,需要加强口语练习
Nina_145,班课,Alba,L001945,2026年5月31日,周日,domingo,Sunday,18:00,09:00,-9h,1.0,复习,14,需要加强口语练习
Liam_391,班课,Alba,L001946,2026年6月7日,周日,domingo,Sunday,18:00,09:00,-9h,2.0,阅读,14,完成本节内容
Sarah_148,小组课,Alba,L001946,2026-06-07,周日,domingo,Sunday,18:00,12:00,-6h,2.0,阅读,7,完成本节内容
Jack_418（教务）,班课,Alba,L001946,06/07/2026,周日,domingo,Sunday,18:00,02:00,+8h,2.0,语法,9,完成本节内容
David_200,班课,Alba,L001946,2026-06-07,周日,domingo,Sunday,18:00,17:00,-1h,2.0,口语,3,完成本节内容
Nina_145,小组课,Alba,L001946,2026-06-07,周日,domingo,Sunday,18:00,10:00,-8h,2.0,语法,5,完成本节内容
Liam_391,小组课,Alba,L001947,2026/06/14,周日,domingo,Sunday,18:00,09:00,-9h,1.0,口语,6,
Sarah_148,小组课,Alba,L001947,2026-06-14,周日,domingo,Sunday,18:00,12:00,-6h,1.0,语法,14,
Jack418,班课,Alba,L001947,2026/06/14,周日,domingo,Sunday,18:00,02:00,+8h,1.0,口语,11,
David_200,小组课,Alba,L001947,2026-06-14,周日,domingo,Sunday,18:00,17:00,-1h,1.0,复习,12,
Nina_145,班课,Alba,L001947,2026-06-14,周日,domingo,Sunday,18:00,09:00,-9h,1.0,口语,4,
Liam_391,小组课,Alba,L001948,2026-06-21,周日,domingo,Sunday,18:00,09:00,-9h,1.5,语法,1,完成本节内容
Sarah_148,小组课,Alba（教务）,L001948,2026年6月21日,周日,domingo,Sunday,18:00,12:00,-6h,1.5,口语,12,完成本节内容
Jack_418（教务）,班课,Alba,L001948,2026-06-21,周日,domingo,Sunday,18:00,02:00,+8h,1.5,阅读,14,完成本节内容
David_200,小组课,Alba,L001948,2026-06-21,周日,domingo,Sunday,18:00,18:00,+0h,1.5,口语,2,完成本节内容
Nina145,班课,Alba,L001948,2026/06/21,周日,domingo,Sunday,18:00,09:00,-9h,1.5,听力,2,完成本节内容
Liam_391,班课,Alba,L001949,06/28/2026,周日,domingo,Sunday,18:00,09:00,-9h,1.67,口语,5,课堂参与积极
Sarah_148,班课,Alba,L001949,2026-06-28,周日,domingo,Sunday,18:00,12:00,-6h,1.67,口语,6,课堂参与积极
Jack_418,班课,Alba,L001949,2026年6月28日,周日,domingo,Sunday,18:00,02:00,+8h,1.67,语法,6,课堂参与积极
David_200,小组课,Alba,L001949,06/28/2026,周日,domingo,Sunday,18:00,17:00,-1h,1.67,阅读,14,课堂参与积极
Nina_145,班课,Alba（教务）,L001949,2026-06-28,周日,domingo,Sunday,18:00,09:00,-9h,1.67,口语,5,课堂参与积极
Liam_391,班课,Alba,L001950,2026/07/05,周日,domingo,Sunday,18:00,10:00,-8h,1.0,复习,14,课堂参与积极
Sarah_148,小组课,Alba,L001950,2026-07-05,周日,domingo,Sunday,18:00,12:00,-6h,1.0,语法,3,课堂参与积极
Jack_418,小组课,Alba,L001950,2026-07-05,周日,domingo,Sunday,18:00,02:00,+8h,1.0,阅读,13,课堂参与积极
David_200,小组课,Alba（教务）,L001950,2026/07/05,周日,domingo,Sunday,18:00,17:00,-1h,1.0,语法,3,课堂参与积极
Nina_145,班课,Alba（教务）,L001950,2026-07-05,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,13,课堂参与积极
Liam_391,小组课,Alba（教务）,L001951,2026/07/12,周日,domingo,Sunday,18:00,09:00,-9h,1.0,听力,6,完成本节内容
Sarah_148,班课,Alba,L001951,2026/07/12,周日,domingo,Sunday,18:00,12:00,-6h,1.0,复习,2,完成本节内容
Jack_418,班课,Alba,L001951,2026-07-12,周日,domingo,Sunday,18:00,03:00,+9h,1.0,口语,10,完成本节内容
David_200,班课,Alba,L001951,2026/07/12,周日,domingo,Sunday,18:00,17:00,-1h,1.0,阅读,6,完成本节内容
Nina_145,班课,Alba,L001951,2026-07-12,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,8,完成本节内容
Liam_391,小组课,Alba,L001952,2026年7月19日,周日,domingo,Sunday,18:00,07:00,-11h,1.67,阅读,13,需要加强口语练习
Sarah148,小组课,Alba,L001952,2026/07/19,周日,domingo,Sunday,18:00,12:00,-6h,1.67,口语,4,需要加强口语练习
Jack418,班课,Alba,L001952,2026年7月19日,周日,domingo,Sunday,18:00,02:00,+8h,1.67,语法,7,需要加强口语练习
David_200,班课,Alba,L001952,2026-07-19,周日,domingo,Sunday,18:00,17:00,-1h,1.67,听力,7,需要加强口语练习
Nina_145（教务）,小组课,Alba,L001952,2026/07/19,周日,domingo,Sunday,18:00,09:00,-9h,1.67,阅读,10,需要加强口语练习
Liam_391,班课,Alba,L001953,2026-07-26,周日,domingo,Sunday,18:00,10:00,-8h,1.0,阅读,7,需要加强口语练习
Sarah148,班课,Alba,L001953,2026年7月26日,周日,domingo,Sunday,18:00,12:00,-6h,1.0,口语,6,需要加强口语练习
Jack_418,小组课,Alba,L001953,2026-07-26,周日,domingo,Sunday,18:00,02:00,+8h,1.0,语法,12,需要加强口语练习
David_200,小组课,Alba,L001953,2026-07-26,周日,domingo,Sunday,18:00,17:00,-1h,1.0,口语,3,需要加强口语练习
Nina_145,小组课,Alba,L001953,2026/07/26,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,14,需要加强口语练习
Liam_391,小组课,Alba,L001954,2026-08-02,周日,domingo,Sunday,18:00,09:00,-9h,1.5,听力,4,课堂参与积极
Sarah_148（教务）,小组课,Alba,L001954,2026-08-02,周日,domingo,Sunday,18:00,12:00,-6h,1.5,口语,9,课堂参与积极
Jack_418（教务）,小组课,Alba,L001954,2026-08-02,周日,domingo,Sunday,18:00,02:00,+8h,1.5,阅读,5,课堂参与积极
David_200,小组课,Alba,L001954,2026-08-02,周日,domingo,Sunday,18:00,16:00,-2h,1.5,口语,5,课堂参与积极
Nina_145,班课,Alba,L001954,2026-08-02,周日,domingo,Sunday,18:00,10:00,-8h,1.5,语法,14,课堂参与积极
Liam_391,班课,Alba,L001955,2026/08/09,周日,domingo,Sunday,18:00,09:00,-9h,1.67,复习,10,语法掌握一般
Sarah_148,小组课,Alba,L001955,2026-08-09,周日,domingo,Sunday,18:00,12:00,-6h,1.67,语法,1,语法掌握一般
Jack418,班课,Alba,L001955,2026-08-09,周日,domingo,Sunday,18:00,02:00,+8h,1.67,复习,11,语法掌握一般
David_200,班课,Alba,L001955,2026年8月9日,周日,domingo,Sunday,18:00,17:00,-1h,1.67,语法,2,语法掌握一般
Nina_145（教务）,小组课,Alba,L001955,2026年8月9日,周日,domingo,Sunday,18:00,06:00,-12h,1.67,复习,11,语法掌握一般
Liam391,班课,Alba,L001956,08/16/2026,周日,domingo,Sunday,18:00,09:00,-9h,1.0,口语,4,课堂参与积极
Sarah148,班课,Alba,L001956,2026/08/16,周日,domingo,Sunday,18:00,12:00,-6h,1.0,复习,6,课堂参与积极
Jack_418,班课,Alba,L001956,2026-08-16,周日,domingo,Sunday,18:00,02:00,+8h,1.0,听力,3,课堂参与积极
David_200,班课,Alba,L001956,2026-08-16,周日,domingo,Sunday,18:00,17:00,-1h,1.0,复习,4,课堂参与积极
Nina_145,小组课,Alba（教务）,L001956,2026-08-16,周日,domingo,Sunday,18:00,09:00,-9h,1.0,语法,12,课堂参与积极
Liam_391,班课,Alba,L001957,2026-08-23,周日,domingo,Sunday,18:00,07:00,-11h,1.0,口语,1,完成本节内容
Sarah_148,班课,Alba,L001957,2026/08/23,周日,domingo,Sunday,18:00,12:00,-6h,1.0,口语,10,完成本节内容
Jack418,小组课,Alba,L001957,2026-08-23,周日,domingo,Sunday,18:00,02:00,+8h,1.0,复习,9,完成本节内容
David_200（教务）,小组课,Alba,L001957,2026/08/23,周日,domingo,Sunday,18:00,17:00,-1h,1.0,阅读,14,完成本节内容
Nina145,班课,Alba,L001957,2026-08-23,周日,domingo,Sunday,18:00,09:00,-9h,1.0,复习,2,完成本节内容
Liam_391,小组课,Alba,L001958,2026/08/30,周日,domingo,Sunday,18:00,09:00,-9h,1.0,阅读,1,完成本节内容
Sarah_148,小组课,Alba,L001958,2026-08-30,周日,domingo,Sunday,18:00,12:00,-6h,1.0,口语,1,完成本节内容
Jack_418,小组课,Alba,L001958,2026-08-30,周日,domingo,Sunday,18:00,02:00,+8h,1.0,口语,8,完成本节内容
David_200,小组课,Alba,L001958,2026-08-30,周日,domingo,Sunday,18:00,17:00,-1h,1.0,口语,3,完成本节内容
Nina_145,小组课,Alba,L001958,2026-08-30,周日,domingo,Sunday,18:00,09:00,-9h,1.0,阅读,14,完成本节内容
Isabela_520,小组课,Pilar,L001959,2025-05-20,周二,martes,Tuesday,16:00,15:00,-1h,1.0,语法,1,课堂参与积极
Isabela_070,小组课,Pilar,L001959,2025-05-20,周二,martes,Tuesday,16:00,10:00,-6h,1.0,听力,10,课堂参与积极
Jack_218,小组课,Pilar,L001959,2025-05-20,周二,martes,Tuesday,16:00,07:00,-9h,1.0,口语,5,课堂参与积极
Lucy_306,小组课,Pilar,L001959,2025-05-20,周二,martes,Tuesday,16:00,10:00,-6h,1.0,阅读,8,课堂参与积极
Etta271,班课,Pilar,L001959,2025-05-20,周二,martes,Tuesday,16:00,16:00,+0h,1.0,口语,1,课堂参与积极
Zoe_243,班课,Pilar,L001959,2025-05-20,周二,martes,Tuesday,16:00,10:00,-6h,1.0,听力,1,课堂参与积极
Isabela_520,班课,Pilar,L001960,2025年5月27日,周二,martes,Tuesday,16:00,15:00,-1h,1.67,口语,7,课堂参与积极
Isabela_070,小组课,Pilar,L001960,2025/05/27,周二,martes,Tuesday,16:00,10:00,-6h,1.67,复习,9,课堂参与积极
Jack_218,小组课,Pilar,L001960,2025年5月27日,周二,martes,Tuesday,16:00,08:00,-8h,1.67,阅读,2,课堂参与积极
Lucy_306,小组课,Pilar,L001960,2025-05-27,周二,martes,Tuesday,16:00,10:00,-6h,1.67,语法,12,课堂参与积极
Etta_271,小组课,Pilar,L001960,2025年5月27日,周二,martes,Tuesday,16:00,15:00,-1h,1.67,听力,1,课堂参与积极
Zoe_243,小组课,Pilar,L001960,2025年5月27日,周二,martes,Tuesday,16:00,10:00,-6h,1.67,阅读,14,课堂参与积极
